"station"	"date"	"layer"	"chla..Data.values"	"chla..Data.value2"	"chla.remark.codes"	"chla.value.codes"	"chla.reporting.level"	"chla.reporting.method"	"chla.reporting.units"	"chla.analyte.method"	"chla.analyte.name"	"chla.unique.code"
"CB5.1"	2010-04-12	"B"	 24.5640000	 24.5640000	" "	""	NA	""	""	""	""	""
"CB5.1"	2010-04-12	"S"	  2.5630000	  2.5630000	" "	""	NA	""	""	""	""	""
"CB5.1"	2010-05-10	"B"	  6.4080000	  6.4080000	" "	""	NA	""	""	""	""	""
"CB5.1"	2010-05-10	"S"	 15.2570000	 15.2570000	" "	""	NA	""	""	""	""	""
"CB5.1"	2010-06-01	"B"	  1.9830000	  1.9830000	" "	""	NA	""	""	""	""	""
"CB5.1"	2010-06-01	"S"	 11.0800000	 11.0800000	" "	""	NA	""	""	""	""	""
"CB5.1"	2010-06-21	"B"	  1.7090000	  1.7090000	" "	""	NA	""	""	""	""	""
"CB5.1"	2010-06-21	"S"	 16.8740000	 16.8740000	" "	""	NA	""	""	""	""	""
"CB5.1"	2010-07-12	"B"	  1.3730000	  1.3730000	" "	""	NA	""	""	""	""	""
"CB5.1"	2010-07-12	"S"	  9.1370000	  9.1370000	" "	""	NA	""	""	""	""	""
"CB5.1"	2010-08-02	"B"	  0.8540000	  0.8540000	" "	""	NA	""	""	""	""	""
"CB5.1"	2010-08-02	"S"	 13.4830000	 13.4830000	" "	""	NA	""	""	""	""	""
"CB5.1"	2010-08-23	"B"	  0.8310000	  0.8310000	" "	""	NA	""	""	""	""	""
"CB5.1"	2010-08-23	"S"	 11.5110000	 11.5110000	" "	""	NA	""	""	""	""	""
"CB5.1"	2010-09-21	"B"	  1.5260000	  1.5260000	" "	""	NA	""	""	""	""	""
"CB5.1"	2010-09-21	"S"	  7.0490000	  7.0490000	" "	""	NA	""	""	""	""	""
"CB5.1"	2010-10-18	"B"	  2.1360000	  2.1360000	" "	""	NA	""	""	""	""	""
"CB5.1"	2010-10-18	"S"	 14.5250000	 14.5250000	" "	""	NA	""	""	""	""	""
"CB5.1"	2010-11-15	"B"	  4.9390000	  4.9390000	" "	""	NA	""	""	""	""	""
"CB5.1"	2010-11-15	"S"	 13.4840000	 13.4840000	" "	""	NA	""	""	""	""	""
"CB5.1"	2010-12-16	"B"	  8.7580000	  8.7580000	" "	""	NA	""	""	""	""	""
"CB5.1"	2010-12-16	"S"	 10.3600000	 10.3600000	" "	""	NA	""	""	""	""	""
"CB5.1"	2011-01-11	"B"	 16.2870000	 16.2870000	" "	""	NA	""	""	""	""	""
"CB5.1"	2011-01-11	"S"	  7.8320000	  7.8320000	" "	""	NA	""	""	""	""	""
"CB5.1"	2011-02-09	"B"	 12.6020000	 12.6020000	" "	""	NA	""	""	""	""	""
"CB5.1"	2011-02-09	"S"	  7.5830000	  7.5830000	" "	""	NA	""	""	""	""	""
"CB5.1"	2011-03-14	"B"	 16.0200000	 16.0200000	" "	""	NA	""	""	""	""	""
"CB5.1"	2011-03-14	"S"	  6.0880000	  6.0880000	" "	""	NA	""	""	""	""	""
"CB5.1"	2011-04-11	"B"	  5.1030000	  5.1030000	" "	""	NA	""	""	""	""	""
"CB5.1"	2011-04-11	"S"	 15.4270000	 15.4270000	" "	""	NA	""	""	""	""	""
"CB5.1"	2011-05-09	"B"	 18.1560000	 18.1560000	" "	""	NA	""	""	""	""	""
"CB5.1"	2011-05-09	"S"	 42.4150000	 42.4150000	" "	""	NA	""	""	""	""	""
"CB5.1"	2011-06-06	"B"	  1.8160000	  1.8160000	" "	""	NA	""	""	""	""	""
"CB5.1"	2011-06-06	"S"	 16.1530000	 16.1530000	" "	""	NA	""	""	""	""	""
"CB5.1"	2011-06-27	"B"	  1.4950000	  1.4950000	" "	""	NA	""	""	""	""	""
"CB5.1"	2011-06-27	"S"	 16.5540000	 16.5540000	" "	""	NA	""	""	""	""	""
"CB5.1"	2011-07-11	"B"	  1.1870000	  1.1870000	" "	""	NA	""	""	""	""	""
"CB5.1"	2011-07-11	"S"	 12.0150000	 12.0150000	" "	""	NA	""	""	""	""	""
"CB5.1"	2011-08-08	"B"	  1.3730000	  1.3730000	" "	""	NA	""	""	""	""	""
"CB5.1"	2011-08-08	"S"	 15.7150000	 15.7150000	" "	""	NA	""	""	""	""	""
"CB5.1"	2011-08-31	"B"	  1.2210000	  1.2210000	" "	""	NA	""	""	""	""	""
"CB5.1"	2011-08-31	"S"	  7.3230000	  7.3230000	" "	""	NA	""	""	""	""	""
"CB5.1"	2011-09-19	"B"	  2.1360000	  2.1360000	" "	""	NA	""	""	""	""	""
"CB5.1"	2011-09-19	"S"	  9.7650000	  9.7650000	" "	""	NA	""	""	""	""	""
"CB5.1"	2011-10-05	"B"	  1.7350000	  1.7350000	" "	""	NA	""	""	""	""	""
"CB5.1"	2011-10-05	"S"	 13.7500000	 13.7500000	" "	""	NA	""	""	""	""	""
"CB5.1"	2011-10-17	"B"	  1.7350000	  1.7350000	" "	""	NA	""	""	""	""	""
"CB5.1"	2011-10-17	"S"	 23.2820000	 23.2820000	" "	""	NA	""	""	""	""	""
"CB5.1"	2011-11-14	"B"	  3.3110000	  3.3110000	" "	""	NA	""	""	""	""	""
"CB5.1"	2011-11-14	"S"	 11.6410000	 11.6410000	" "	""	NA	""	""	""	""	""
"CB5.1"	2011-12-12	"B"	  4.4860000	  4.4860000	" "	""	NA	""	""	""	""	""
"CB5.1"	2011-12-12	"S"	 31.8260000	 31.8260000	" "	""	NA	""	""	""	""	""
"CB5.1"	2012-01-10	"B"	 19.4380000	 19.4380000	" "	""	NA	""	""	""	""	""
"CB5.1"	2012-01-10	"S"	 18.9190000	 18.9190000	" "	""	NA	""	""	""	""	""
"CB5.1"	2012-02-14	"B"	 27.1270000	 27.1270000	" "	""	NA	""	""	""	""	""
"CB5.1"	2012-02-14	"S"	 13.1210000	 13.1210000	" "	""	NA	""	""	""	""	""
"CB5.1"	2012-03-12	"B"	 62.3000000	 62.3000000	" "	""	NA	""	""	""	""	""
"CB5.1"	2012-03-12	"S"	 16.2340000	 16.2340000	" "	""	NA	""	""	""	""	""
"CB5.1"	2012-04-16	"B"	 11.2900000	 11.2900000	" "	""	NA	""	""	""	""	""
"CB5.1"	2012-04-16	"S"	  8.1430000	  8.1430000	" "	""	NA	""	""	""	""	""
"CB5.1"	2012-05-14	"B"	  3.0970000	  3.0970000	" "	""	NA	""	""	""	""	""
"CB5.1"	2012-05-14	"S"	  4.8060000	  4.8060000	" "	""	NA	""	""	""	""	""
"CB5.1"	2012-06-04	"B"	  3.2040000	  3.2040000	" "	""	NA	""	""	""	""	""
"CB5.1"	2012-06-04	"S"	 10.6800000	 10.6800000	" "	""	NA	""	""	""	""	""
"CB5.1"	2012-06-25	"B"	  3.2040000	  3.2040000	" "	""	NA	""	""	""	""	""
"CB5.1"	2012-06-25	"S"	 11.4430000	 11.4430000	" "	""	NA	""	""	""	""	""
"CB5.1"	2012-07-23	"B"	  1.2820000	  1.2820000	" "	""	NA	""	""	""	""	""
"CB5.1"	2012-07-23	"S"	 12.6630000	 12.6630000	" "	""	NA	""	""	""	""	""
"CB5.1"	2012-08-06	"B"	  1.3350000	  1.3350000	" "	""	NA	""	""	""	""	""
"CB5.1"	2012-08-06	"S"	  9.2120000	  9.2120000	" "	""	NA	""	""	""	""	""
"CB5.1"	2012-08-20	"B"	  0.2670000	  0.2670000	" "	""	NA	""	""	""	""	""
"CB5.1"	2012-08-20	"S"	 13.0830000	 13.0830000	" "	""	NA	""	""	""	""	""
"CB5.1"	2012-09-17	"B"	  0.9350000	  0.9350000	" "	""	NA	""	""	""	""	""
"CB5.1"	2012-09-17	"S"	  8.0100000	  8.0100000	" "	""	NA	""	""	""	""	""
"CB5.1"	2012-10-15	"B"	  1.7800000	  1.7800000	" "	""	NA	""	""	""	""	""
"CB5.1"	2012-10-15	"S"	  9.6120000	  9.6120000	" "	""	NA	""	""	""	""	""
"CB5.1"	2012-11-14	"B"	  6.6750000	  6.6750000	" "	""	NA	""	""	""	""	""
"CB5.1"	2012-11-14	"S"	 11.6290000	 11.6290000	" "	""	NA	""	""	""	""	""
"CB5.1"	2012-12-10	"B"	 10.0130000	 10.0130000	" "	""	NA	""	""	""	""	""
"CB5.1"	2012-12-10	"S"	 10.0870000	 10.0870000	" "	""	NA	""	""	""	""	""
"CB5.1"	2013-01-15	"B"	 15.8060000	 15.8060000	" "	""	NA	""	""	""	""	""
"CB5.1"	2013-01-15	"S"	 16.2340000	 16.2340000	" "	""	NA	""	""	""	""	""
"CB5.1"	2013-02-11	"B"	 21.1460000	 21.1460000	" "	""	NA	""	""	""	""	""
"CB5.1"	2013-02-11	"S"	 15.8060000	 15.8060000	" "	""	NA	""	""	""	""	""
"CB5.1"	2013-03-19	"B"	 38.8750000	 38.8750000	" "	""	NA	""	""	""	""	""
"CB5.1"	2013-03-19	"S"	 39.0890000	 39.0890000	" "	""	NA	""	""	""	""	""
"CB5.1"	2013-04-15	"B"	 17.3020000	 17.3020000	" "	""	NA	""	""	""	""	""
"CB5.1"	2013-04-15	"S"	 46.1380000	 46.1380000	" "	""	NA	""	""	""	""	""
"CB5.1"	2013-05-13	"B"	  4.9130000	  4.9130000	" "	""	NA	""	""	""	""	""
"CB5.1"	2013-05-13	"S"	 23.9230000	 23.9230000	" "	""	NA	""	""	""	""	""
"CB5.1"	2013-06-03	"B"	  2.5630000	  2.5630000	" "	""	NA	""	""	""	""	""
"CB5.1"	2013-06-03	"S"	 24.8310000	 24.8310000	" "	""	NA	""	""	""	""	""
"CB5.1"	2013-06-24	"B"	  1.4950000	  1.4950000	" "	""	NA	""	""	""	""	""
"CB5.1"	2013-06-24	"S"	  8.4110000	  8.4110000	" "	""	NA	""	""	""	""	""
"CB5.1"	2013-07-15	"B"	  1.0680000	  1.0680000	" "	""	NA	""	""	""	""	""
"CB5.1"	2013-07-15	"S"	  8.2770000	  8.2770000	" "	""	NA	""	""	""	""	""
"CB5.1"	2013-08-12	"B"	  1.2820000	  1.2820000	" "	""	NA	""	""	""	""	""
"CB5.1"	2013-08-12	"S"	  6.7280000	  6.7280000	" "	""	NA	""	""	""	""	""
"CB5.1"	2013-09-16	"B"	  0.6670000	  0.6670000	" "	""	NA	""	""	""	""	""
"CB5.1"	2013-09-16	"S"	  6.6750000	  6.6750000	" "	""	NA	""	""	""	""	""
"CB5.1"	2013-10-14	"B"	  1.0680000	  1.0680000	" "	""	NA	""	""	""	""	""
"CB5.1"	2013-10-14	"S"	  4.2720000	  4.2720000	" "	""	NA	""	""	""	""	""
"CB5.1"	2013-11-20	"B"	  2.9900000	  2.9900000	" "	""	NA	""	""	""	""	""
"CB5.1"	2013-11-20	"S"	  7.2620000	  7.2620000	" "	""	NA	""	""	""	""	""
"CB5.1"	2013-12-09	"B"	  9.3980000	  9.3980000	" "	""	NA	""	""	""	""	""
"CB5.1"	2013-12-09	"S"	 14.5250000	 14.5250000	" "	""	NA	""	""	""	""	""
"CB5.1"	2014-02-18	"B"	 12.8160000	 12.8160000	" "	""	NA	""	""	""	""	""
"CB5.1"	2014-02-18	"S"	  3.2040000	  3.2040000	" "	""	NA	""	""	""	""	""
"CB5.1"	2014-03-19	"B"	 32.8940000	 32.8940000	" "	""	NA	""	""	""	""	""
"CB5.1"	2014-03-19	"S"	  8.4370000	  8.4370000	" "	""	NA	""	""	""	""	""
"CB5.1"	2014-04-28	"B"	 11.3210000	 11.3210000	" "	""	NA	""	""	""	""	""
"CB5.1"	2014-04-28	"S"	 14.6470000	 14.6470000	" "	""	NA	""	""	""	""	""
"CB5.1"	2014-05-12	"B"	  4.8820000	  4.8820000	" "	""	NA	""	""	""	""	""
"CB5.1"	2014-05-12	"S"	 15.7000000	 15.7000000	" "	""	NA	""	""	""	""	""
"CB5.1"	2014-06-02	"B"	  2.9900000	  2.9900000	" "	""	NA	""	""	""	""	""
"CB5.1"	2014-06-02	"S"	  5.5540000	  5.5540000	" "	""	NA	""	""	""	""	""
"CB5.1"	2014-07-07	"B"	  2.2430000	  2.2430000	" "	""	NA	""	""	""	""	""
"CB5.1"	2014-07-07	"S"	 14.7380000	 14.7380000	" "	""	NA	""	""	""	""	""
"CB5.1"	2014-07-21	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2014-08-04	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2014-08-04	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2014-08-25	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2014-08-25	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2014-09-15	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2014-09-15	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2014-10-20	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2014-10-20	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2014-11-17	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2014-11-17	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2014-12-15	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2014-12-15	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2015-01-12	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2015-01-12	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2015-02-11	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2015-02-11	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2015-03-16	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2015-03-16	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2015-04-06	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2015-04-06	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2015-05-05	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2015-05-05	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2015-06-01	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2015-06-01	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2015-06-22	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2015-06-22	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2015-07-06	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2015-07-06	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2015-08-03	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2015-08-03	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2015-08-24	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2015-08-24	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2015-09-14	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2015-09-14	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2015-10-08	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2015-10-08	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2015-10-19	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2015-10-19	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2015-11-16	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.1"	2015-11-16	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-01-14	"B"	  5.2900000	  5.2900000	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-01-14	"S"	  5.4500000	  5.4500000	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-02-11	"B"	 12.5000000	 12.5000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-02-11	"S"	 14.3000000	 14.3000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-03-04	"B"	 42.7200000	 42.7200000	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-03-04	"S"	  7.1500000	  7.1500000	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-03-19	"B"	 18.3400000	 18.3400000	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-03-19	"S"	 12.1000000	 12.1000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-04-11	"B"	 24.6000000	 24.6000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-04-11	"S"	 25.5500000	 25.5500000	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-04-22	"B"	  5.0700000	  5.0700000	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-04-22	"S"	  6.8300000	  6.8300000	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-05-06	"B"	  7.9800000	  7.9800000	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-05-06	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-05-20	"B"	  0.0000000	  1.0000000	"<"	""	NA	""	""	""	""	""
"CB5.4"	1985-05-20	"S"	  3.7700000	  3.7700000	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-06-03	"B"	  1.5300000	  1.5300000	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-06-03	"S"	  5.0800000	  5.0800000	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-06-17	"B"	  0.0000000	  1.0000000	"<"	""	NA	""	""	""	""	""
"CB5.4"	1985-06-17	"S"	  5.8200000	  5.8200000	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-07-08	"B"	  0.0000000	  1.0000000	"<"	""	NA	""	""	""	""	""
"CB5.4"	1985-07-08	"S"	  4.6100000	  4.6100000	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-07-22	"B"	  0.0000000	  1.0000000	"<"	""	NA	""	""	""	""	""
"CB5.4"	1985-07-22	"S"	  5.5500000	  5.5500000	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-08-06	"B"	  9.6100000	  9.6100000	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-08-06	"S"	  5.5300000	  5.5300000	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-08-19	"B"	  2.9900000	  2.9900000	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-08-19	"S"	  4.8100000	  4.8100000	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-09-09	"B"	  0.0000000	  1.0000000	"<"	""	NA	""	""	""	""	""
"CB5.4"	1985-09-09	"S"	 10.7900000	 10.7900000	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-09-30	"B"	  4.5700000	  4.5700000	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-09-30	"S"	  4.3400000	  4.3400000	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-10-07	"B"	  1.6300000	  1.6300000	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-10-07	"S"	  9.3200000	  9.3200000	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-10-23	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-10-23	"S"	  5.6600000	  5.6600000	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-11-13	"B"	  2.8200000	  2.8200000	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-11-13	"S"	 17.6500000	 17.6500000	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-12-09	"B"	  3.0400000	  3.0400000	" "	""	NA	""	""	""	""	""
"CB5.4"	1985-12-09	"S"	  6.1800000	  6.1800000	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-01-16	"B"	 22.4900000	 22.4900000	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-01-16	"S"	  9.7100000	  9.7100000	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-02-17	"B"	  6.8000000	  6.8000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-02-17	"S"	  6.6000000	  6.6000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-03-12	"B"	 19.3000000	 19.3000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-03-12	"S"	  6.9000000	  6.9000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-03-24	"B"	 29.7000000	 29.7000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-03-24	"S"	  9.0000000	  9.0000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-04-07	"B"	 19.2000000	 19.2000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-04-07	"S"	  6.7000000	  6.7000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-04-21	"B"	 11.9000000	 11.9000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-04-21	"S"	  9.0000000	  9.0000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-05-13	"B"	  2.9500000	  2.9500000	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-05-13	"S"	  6.3200000	  6.3200000	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-05-27	"B"	  3.4000000	  3.4000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-05-27	"S"	  5.0000000	  5.0000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-06-10	"B"	  0.0000000	  1.0000000	"<"	""	NA	""	""	""	""	""
"CB5.4"	1986-06-10	"S"	  5.1000000	  5.1000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-06-23	"B"	  1.6000000	  1.6000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-06-23	"S"	  5.1000000	  5.1000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-07-16	"B"	  1.5000000	  1.5000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-07-16	"S"	 22.0000000	 22.0000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-07-28	"B"	  0.0000000	  1.0000000	"<"	""	NA	""	""	""	""	""
"CB5.4"	1986-07-28	"S"	 16.6000000	 16.6000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-08-12	"B"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-08-12	"S"	NA	NA	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-08-25	"B"	  7.5300000	  7.5300000	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-08-25	"S"	 11.7500000	 11.7500000	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-09-09	"B"	  1.8700000	  1.8700000	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-09-09	"S"	  5.5700000	  5.5700000	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-09-22	"B"	  0.0000000	  1.0000000	"<"	""	NA	""	""	""	""	""
"CB5.4"	1986-09-22	"S"	  2.9900000	  2.9900000	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-10-07	"B"	  1.2100000	  1.2100000	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-10-07	"S"	  7.3100000	  7.3100000	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-10-27	"B"	  1.1300000	  1.1300000	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-10-27	"S"	  8.0100000	  8.0100000	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-11-17	"B"	  3.6000000	  3.6000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-11-17	"S"	  9.1000000	  9.1000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1986-12-08	"B"	  0.0000000	  1.0000000	"<"	""	NA	""	""	""	""	""
"CB5.4"	1986-12-08	"S"	  6.8000000	  6.8000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-01-06	"B"	 18.5000000	 18.5000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-01-06	"S"	 15.6000000	 15.6000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-02-26	"B"	 26.7000000	 26.7000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-02-26	"S"	  8.3000000	  8.3000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-03-05	"B"	 25.3000000	 25.3000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-03-05	"S"	  6.3000000	  6.3000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-03-23	"B"	 28.6000000	 28.6000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-03-23	"S"	 12.9000000	 12.9000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-04-06	"B"	 51.2000000	 51.2000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-04-06	"S"	 28.2000000	 28.2000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-04-22	"B"	 41.3000000	 41.3000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-04-22	"S"	 55.4000000	 55.4000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-05-06	"B"	 28.8000000	 28.8000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-05-06	"S"	 44.9000000	 44.9000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-05-18	"B"	 12.2000000	 12.2000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-05-18	"S"	 45.1000000	 45.1000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-06-02	"B"	 13.1000000	 13.1000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-06-02	"S"	 25.9000000	 25.9000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-06-18	"B"	  7.1000000	  7.1000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-06-18	"S"	  6.2000000	  6.2000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-07-07	"B"	  1.7000000	  1.7000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-07-07	"S"	 11.3000000	 11.3000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-07-20	"B"	  1.1000000	  1.1000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-07-20	"S"	  4.7000000	  4.7000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-08-03	"B"	  1.6000000	  1.6000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-08-03	"S"	  6.2000000	  6.2000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-08-18	"B"	  8.2000000	  8.2000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-08-18	"S"	  3.5000000	  3.5000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-09-02	"B"	  1.5000000	  1.5000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-09-02	"S"	 12.2000000	 12.2000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-09-14	"B"	  1.2000000	  1.2000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-09-14	"S"	  3.9000000	  3.9000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-10-05	"B"	  3.0000000	  3.0000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-10-05	"S"	  2.1000000	  2.1000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-10-19	"B"	  5.1000000	  5.1000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-10-19	"S"	 12.0000000	 12.0000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-11-16	"B"	  1.2000000	  1.2000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-11-16	"S"	  3.0000000	  3.0000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-12-14	"B"	  4.2000000	  4.2000000	" "	""	NA	""	""	""	""	""
"CB5.4"	1987-12-14	"S"	  7.8000000	  7.8000000	" "	""	NA	""	""	""	""	""
